Id,age,education,marital,campaign_response
12010,40,university.degree,single,0
12011,56,basic.4y,married,0
12012,35,basic.9y,divorced,0
12013,35,high.school,single,0
12014,44,basic.4y,married,0
12015,59,basic.4y,married,0
12016,39,basic.4y,married,0
12017,39,university.degree,married,0
12018,53,basic.9y,married,0
12019,41,basic.9y,married,0
12020,30,basic.9y,married,0
12021,47,basic.6y,married,0
12022,32,high.school,married,0
12023,54,basic.4y,divorced,0
12024,56,basic.4y,married,0
12025,50,basic.9y,married,0
12026,26,high.school,married,0
12027,26,high.school,married,0
12028,36,high.school,married,0
12029,47,unknown,single,0
12030,36,university.degree,divorced,0
12031,37,university.degree,single,0
12032,51,high.school,divorced,0
12033,36,basic.6y,single,1
12034,21,professional.course,single,0
12035,39,university.degree,married,0
12036,39,basic.4y,married,0
12037,29,professional.course,married,1
12038,45,high.school,divorced,0
12039,37,basic.9y,divorced,0
12040,40,university.degree,single,0
12041,25,unknown,married,0
12042,49,basic.6y,married,0
12043,44,basic.9y,married,0
12044,34,high.school,married,0
12045,39,professional.course,divorced,0
12046,56,high.school,married,0
12047,41,professional.course,married,0
12048,32,basic.6y,single,0
12049,30,high.school,married,0
12050,33,university.degree,married,0
12051,46,high.school,married,0
12052,34,university.degree,married,1
12053,57,basic.4y,married,0
12054,29,professional.course,married,0
12055,43,basic.4y,married,0
12056,53,basic.4y,married,0
12057,53,basic.9y,married,0
12058,50,basic.4y,divorced,0
12059,44,unknown,married,0
12060,28,unknown,single,0
12061,39,high.school,single,0
12062,48,high.school,married,0
12063,55,basic.4y,married,0
12064,43,basic.4y,married,0
12065,44,high.school,divorced,0
12066,33,high.school,married,0
12067,43,basic.4y,married,0
12068,39,professional.course,married,0
12069,29,university.degree,single,0
12070,46,basic.4y,married,0
12071,36,high.school,divorced,0
12072,47,university.degree,married,0
12073,41,university.degree,single,0
12074,47,basic.9y,divorced,0
12075,42,university.degree,married,0
12076,36,high.school,divorced,0
12077,42,basic.6y,married,0
12078,39,high.school,married,0
12079,45,high.school,married,0
12080,48,basic.9y,married,0
12081,37,university.degree,married,1
12082,30,university.degree,single,1
12083,56,basic.4y,married,0
12084,28,university.degree,married,0
12085,33,high.school,married,0
12086,28,university.degree,married,0
12087,29,university.degree,married,0
12088,36,basic.6y,married,0
12089,35,high.school,single,0
12090,49,professional.course,married,0
12091,22,basic.9y,married,0
12092,48,basic.9y,married,0
12093,53,basic.4y,divorced,1
12094,32,basic.9y,married,0
12095,48,high.school,divorced,0
12096,52,basic.6y,divorced,0
12097,33,basic.9y,married,0
12098,30,basic.6y,married,0
12099,29,university.degree,single,0
12100,31,high.school,married,0
12101,38,basic.9y,single,0
12102,45,high.school,married,0
12103,36,basic.6y,married,0
12104,45,professional.course,single,0
12105,31,university.degree,single,0
12106,47,basic.4y,married,0
12107,27,basic.9y,married,0
12108,37,basic.6y,married,0
12109,49,basic.9y,married,0
12110,37,basic.6y,married,0
12111,42,basic.6y,married,0
12112,54,university.degree,married,0
12113,52,high.school,married,0
12114,43,professional.course,married,0
12115,30,basic.6y,single,0
12116,43,high.school,married,0
12117,52,high.school,married,0
12118,38,basic.4y,married,0
12119,38,basic.6y,married,0
12120,32,basic.6y,married,0
12121,47,unknown,married,0
12122,34,high.school,married,0
12123,33,university.degree,married,0
12124,42,professional.course,married,0
12125,57,professional.course,single,0
12126,24,university.degree,single,0
12127,33,university.degree,single,0
12128,39,university.degree,married,0
12129,45,basic.6y,married,0
12130,31,basic.6y,married,0
12131,31,basic.9y,married,0
12132,48,basic.9y,married,0
12133,37,high.school,single,0
12134,32,high.school,single,1
12135,51,basic.6y,married,0
12136,33,university.degree,married,0
12137,60,professional.course,divorced,0
12138,25,high.school,single,0
12139,50,basic.6y,married,0
12140,33,university.degree,single,0
12141,44,university.degree,married,0
12142,43,university.degree,married,1
12143,57,basic.4y,married,0
12144,58,university.degree,married,0
12145,50,basic.6y,married,1
12146,41,basic.6y,married,0
12147,34,basic.9y,single,0
12148,31,basic.9y,married,1
12149,31,unknown,single,0
12150,55,high.school,married,0
12151,45,basic.9y,married,0
12152,48,high.school,divorced,1
12153,44,basic.4y,single,0
12154,30,university.degree,single,0
12155,57,unknown,married,1
12156,39,professional.course,married,0
12157,52,high.school,divorced,0
12158,36,unknown,single,0
12159,41,high.school,married,0
12160,43,university.degree,married,0
12161,39,university.degree,married,0
12162,44,high.school,divorced,0
12163,40,basic.9y,married,0
12164,49,unknown,divorced,0
12165,42,high.school,divorced,0
12166,56,basic.4y,married,0
12167,31,basic.4y,married,0
12168,52,unknown,married,0
12169,33,university.degree,single,0
12170,33,university.degree,married,0
12171,45,unknown,married,0
12172,51,professional.course,married,0
12173,36,professional.course,married,0
12174,45,university.degree,married,0
12175,42,high.school,married,0
12176,43,unknown,single,0
12177,42,unknown,married,0
12178,36,professional.course,married,0
12179,42,basic.9y,divorced,0
12180,48,professional.course,married,0
12181,35,university.degree,married,0
12182,30,basic.4y,single,0
12183,31,university.degree,married,0
12184,40,basic.9y,married,0
12185,26,high.school,single,0
12186,47,basic.4y,divorced,0
12187,41,basic.4y,married,0
12188,40,high.school,married,0
12189,37,basic.9y,married,0
12190,38,basic.6y,married,0
12191,49,basic.9y,married,0
12192,50,basic.4y,divorced,0
12193,37,basic.9y,married,0
12194,55,high.school,divorced,0
12195,50,basic.4y,divorced,0
12196,38,university.degree,single,0
12197,33,high.school,married,0
12198,41,high.school,single,0
12199,56,basic.4y,married,0
12200,52,university.degree,married,0
12201,51,high.school,married,0
12202,32,basic.9y,married,0
12203,33,basic.6y,married,0
12204,49,high.school,divorced,0
12205,29,university.degree,married,0
12206,35,basic.6y,married,0
12207,25,professional.course,married,0
12208,47,basic.4y,married,0
12209,45,basic.4y,married,0
12210,56,high.school,married,0
12211,43,professional.course,single,0
12212,57,basic.4y,married,0
12213,47,basic.9y,married,0
12214,45,basic.6y,married,0
12215,45,basic.9y,married,0
12216,40,basic.4y,married,0
12217,36,university.degree,single,0
12218,41,basic.9y,married,0
12219,45,high.school,married,0
12220,38,university.degree,married,0
12221,49,university.degree,divorced,0
12222,53,basic.9y,married,0
12223,37,basic.9y,single,0
12224,43,high.school,married,0
12225,29,university.degree,single,0
12226,39,professional.course,married,0
12227,34,high.school,single,0
12228,57,high.school,single,0
12229,30,unknown,married,0
12230,28,high.school,married,0
12231,35,unknown,single,0
12232,28,university.degree,single,0
12233,46,basic.9y,married,0
12234,31,basic.4y,married,0
12235,59,professional.course,married,0
12236,39,basic.4y,married,0
12237,36,high.school,married,0
12238,33,basic.6y,single,0
12239,41,professional.course,married,1
12240,40,unknown,divorced,0
12241,28,university.degree,single,0
12242,30,high.school,married,0
12243,25,basic.4y,single,0
12244,45,basic.9y,married,0
12245,40,university.degree,single,0
12246,37,university.degree,married,0
12247,45,basic.4y,married,0
12248,49,basic.4y,divorced,0
12249,42,basic.6y,married,0
12250,35,high.school,single,0
12251,50,basic.4y,divorced,0
12252,56,basic.4y,divorced,0
12253,43,basic.9y,married,0
12254,35,unknown,single,0
12255,53,high.school,married,0
12256,30,university.degree,single,0
12257,32,high.school,married,0
12258,32,basic.9y,married,0
12259,40,high.school,married,0
12260,38,basic.6y,married,0
12261,54,unknown,divorced,0
12262,59,university.degree,married,0
12263,45,basic.9y,divorced,0
12264,40,university.degree,married,0
12265,27,high.school,single,0
12266,55,high.school,divorced,0
12267,37,university.degree,single,0
12268,53,unknown,married,0
12269,56,university.degree,married,0
12270,39,university.degree,married,0
12271,29,high.school,married,0
12272,30,basic.9y,single,0
12273,31,high.school,married,0
12274,42,university.degree,married,0
12275,36,basic.6y,married,1
12276,38,university.degree,married,0
12277,43,professional.course,married,0
12278,41,basic.9y,married,0
12279,32,high.school,married,0
12280,44,professional.course,married,0
12281,39,high.school,single,0
12282,39,university.degree,married,0
12283,40,high.school,married,0
12284,27,university.degree,single,0
12285,56,basic.4y,married,0
12286,51,basic.6y,single,0
12287,43,professional.course,single,0
12288,48,professional.course,married,0
12289,39,professional.course,divorced,0
12290,55,professional.course,divorced,1
12291,44,professional.course,divorced,0
12292,42,basic.4y,married,0
12293,46,professional.course,married,0
12294,35,professional.course,married,0
12295,48,basic.4y,divorced,0
12296,56,unknown,married,0
12297,36,basic.9y,married,0
12298,28,university.degree,single,0
12299,42,basic.6y,married,0
12300,30,high.school,married,0
12301,36,high.school,married,0
12302,54,basic.6y,married,1
12303,53,unknown,married,0
12304,35,high.school,married,0
12305,38,basic.9y,single,0
12306,32,university.degree,single,0
12307,45,professional.course,married,0
12308,55,basic.4y,married,0
12309,35,unknown,single,0
12310,31,basic.9y,married,0
12311,41,basic.9y,divorced,0
12312,39,high.school,married,0
12313,49,unknown,divorced,0
12314,30,university.degree,single,0
12315,41,basic.9y,married,0
12316,40,high.school,married,0
12317,28,university.degree,single,1
12318,47,professional.course,married,0
12319,59,high.school,married,0
12320,33,basic.9y,divorced,0
12321,44,basic.9y,married,0
12322,38,professional.course,married,0
12323,38,high.school,married,0
12324,45,high.school,divorced,0
12325,39,university.degree,married,0
12326,56,university.degree,married,0
12327,53,unknown,divorced,0
12328,35,basic.6y,married,0
12329,38,professional.course,divorced,0
12330,55,unknown,married,0
12331,30,high.school,married,0
12332,48,unknown,married,0
12333,32,university.degree,single,0
12334,50,basic.4y,married,0
12335,32,high.school,married,0
12336,43,basic.9y,married,0
12337,38,university.degree,single,0
12338,50,university.degree,married,0
12339,49,high.school,married,0
12340,58,university.degree,married,0
12341,35,basic.6y,married,0
12342,44,university.degree,married,0
12343,41,unknown,married,0
12344,50,basic.9y,married,0
12345,54,university.degree,married,0
12346,42,basic.6y,married,0
12347,31,high.school,married,0
12348,43,basic.4y,married,0
12349,58,university.degree,single,0
12350,35,high.school,married,0
12351,59,high.school,divorced,0
12352,40,basic.4y,married,0
12353,48,basic.9y,married,0
12354,49,university.degree,married,0
12355,59,high.school,married,0
12356,24,basic.9y,married,0
12357,43,high.school,married,0
12358,36,high.school,married,0
12359,56,basic.4y,married,0
12360,34,professional.course,married,0
12361,27,high.school,divorced,0
12362,34,professional.course,married,0
12363,58,basic.4y,married,0
12364,39,university.degree,married,0
12365,46,university.degree,married,1
12366,40,basic.4y,single,0
12367,49,professional.course,married,0
12368,42,university.degree,single,0
12369,42,basic.6y,married,0
12370,32,basic.9y,married,0
12371,44,university.degree,single,0
12372,52,basic.4y,single,0
12373,40,basic.4y,married,0
12374,43,high.school,single,0
12375,35,high.school,married,1
12376,54,basic.4y,married,0
12377,35,basic.9y,married,0
12378,34,high.school,married,0
12379,22,basic.4y,single,0
12380,42,professional.course,married,0
12381,33,university.degree,single,0
12382,39,university.degree,married,0
12383,47,basic.4y,married,0
12384,56,basic.4y,married,0
12385,49,basic.4y,married,1
12386,39,high.school,married,0
12387,29,professional.course,married,0
12388,55,basic.4y,divorced,0
12389,34,professional.course,married,0
12390,32,university.degree,married,0
12391,46,professional.course,married,0
12392,31,basic.9y,married,0
12393,54,university.degree,married,0
12394,44,university.degree,divorced,0
12395,52,basic.9y,married,0
12396,49,professional.course,married,0
12397,35,professional.course,divorced,0
12398,43,high.school,married,1
12399,59,high.school,divorced,1
12400,36,high.school,married,0
12401,39,high.school,single,0
12402,36,university.degree,divorced,0
12403,44,university.degree,single,1
12404,44,high.school,married,0
12405,37,basic.4y,married,0
12406,41,basic.4y,married,0
12407,41,university.degree,married,0
12408,52,basic.4y,married,0
12409,45,basic.6y,single,0
12410,30,professional.course,single,0
12411,48,university.degree,married,0
12412,43,basic.4y,married,1
12413,48,basic.6y,married,0
12414,40,unknown,married,0
12415,29,high.school,married,0
12416,50,university.degree,married,0
12417,49,basic.4y,married,0
12418,44,high.school,married,0
12419,49,professional.course,married,0
12420,38,university.degree,single,0
12421,39,high.school,married,0
12422,43,basic.9y,divorced,0
12423,30,university.degree,married,0
12424,41,basic.9y,married,0
12425,25,high.school,single,1
12426,47,basic.4y,married,0
12427,54,unknown,divorced,0
12428,36,high.school,married,0
12429,33,university.degree,married,0
12430,34,professional.course,married,0
12431,36,professional.course,married,0
12432,57,basic.4y,married,0
12433,37,high.school,single,0
12434,38,university.degree,married,0
12435,41,professional.course,married,0
12436,53,basic.6y,married,0
12437,39,basic.6y,single,0
12438,47,basic.4y,married,0
12439,33,basic.9y,married,0
12440,34,high.school,single,0
12441,32,university.degree,single,0
12442,33,university.degree,married,0
12443,38,university.degree,married,0
12444,48,basic.9y,married,0
12445,48,high.school,married,0
12446,30,university.degree,married,0
12447,36,university.degree,single,0
12448,45,basic.6y,married,0
12449,60,university.degree,married,0
12450,32,university.degree,divorced,0
